date,000933.CSI_open,000933.CSI_high,000933.CSI_low,000933.CSI_close,000933.CSI_change,000933.CSI_amount,000933.CSI_volume
9/1/2005,849.53,867.62,849.53,867.62,0.0206,919.97,175472300
9/2/2005,867.82,878.72,866.25,875.33,0.0089,938.22,175112700
9/5/2005,876.25,883.49,874.17,883.49,0.0093,627.64,116080500
9/6/2005,884.99,888.64,860.86,862.51,-0.0237,848.78,156215300
9/7/2005,860.46,883.77,859.97,883.77,0.0246,643.39,112951400
9/8/2005,886.08,894.76,881.12,887.98,0.0048,754.48,127228800
9/9/2005,887.57,889.1,875.54,879.77,-0.0092,492.53,83631800
9/12/2005,877.67,883.68,875.59,883.68,0.0044,369.89,65135300
9/13/2005,883.41,902.53,883.41,902.53,0.0213,645.08,114301300
9/14/2005,902.42,910.23,901.25,910.17,0.0085,718.95,137429700
9/15/2005,908.94,913.62,906.71,911.79,0.0018,638.09,126495600
9/16/2005,910.28,911.21,904.6,910.34,-0.0016,571.81,106125500
9/19/2005,910.84,921.59,910.84,920.84,0.0115,573.27,101407200
9/20/2005,921.11,921.62,904.74,913.67,-0.0078,769.68,130922900
9/21/2005,909.63,911.85,897.02,897.02,-0.0182,739.95,131988200
9/22/2005,897.72,897.72,863.23,873.73,-0.026,723.55,132355100
9/23/2005,874.66,876.87,867.22,869.55,-0.0048,517.86,94213600
9/26/2005,868.52,871.33,864.26,870.64,0.0013,375.37,65264700
9/27/2005,870.65,870.93,858.4,861.2,-0.0108,532.11,88134400
9/28/2005,859.03,865.73,855.72,858.19,-0.0035,442.24,77882600
9/29/2005,857.37,871.07,857.37,871.07,0.015,474.4,89950300
9/30/2005,871.29,873.15,868.19,868.21,-0.0033,451.84,83150000
10/10/2005,868.07,868.07,854.61,854.61,-0.0157,305.77,57407700
10/11/2005,853.78,871.34,853.78,871.34,0.0196,401.99,66169800
10/12/2005,871.76,882.38,868.21,878.27,0.008,608.48,99486000
10/13/2005,878.34,880.48,871.93,875.2,-0.0035,597.61,92113300
10/14/2005,875.03,877.23,869.84,872.16,-0.0035,581.09,91392600
10/17/2005,870.07,870.07,860.97,869.67,-0.0029,404.14,73397200
10/18/2005,870.21,880.28,869.01,880.28,0.0122,497.09,83712500
10/19/2005,880.36,885.13,872.62,873.05,-0.0082,489.54,92388100
10/20/2005,873.39,875.97,864.44,875.97,0.0033,585.66,106340200
10/21/2005,876.99,892.21,876.99,892.17,0.0185,772.57,151236200
10/24/2005,894.82,898.47,893.78,894.34,0.0024,726.28,154617500
10/25/2005,894.24,894.24,880.81,881.83,-0.014,519.51,101643500
10/26/2005,882.17,888.52,873.21,874.55,-0.0083,698.15,139770300
10/27/2005,871.35,875.22,860.46,865.09,-0.0108,689.08,125865900
10/28/2005,864.48,864.48,829.2,839.52,-0.0296,596.4,113902200
10/31/2005,836.91,840,829.31,836.54,-0.0035,394.53,77710900
11/1/2005,835.45,835.45,821.53,828.84,-0.0092,401.68,83587500
11/2/2005,830.9,844.07,830.9,844.07,0.0184,529.96,119178600
11/3/2005,845.12,846.01,833.52,839.78,-0.0051,478,113245200
11/4/2005,839.44,843.74,832.88,843.74,0.0047,453.77,84560800
11/7/2005,845.11,855.01,844.09,855.01,0.0134,564.12,113359100
11/8/2005,855.66,859.06,847.63,859.03,0.0047,439.53,92514000
11/9/2005,861.28,865.08,858.8,859.29,0.0003,671.73,143587900
11/10/2005,857.68,857.68,841.28,842.26,-0.0198,583.02,121838700
11/11/2005,839.33,842.45,831.95,839.03,-0.0038,400.29,83161000
11/14/2005,835.71,837.14,829.84,834.36,-0.0056,304.21,63560100
11/15/2005,833.89,838.17,825.74,830.05,-0.0052,398.06,83016300
11/16/2005,830.1,832.42,818.63,832.42,0.0029,346.92,75645700
11/17/2005,833.58,837.96,830.5,834.95,0.003,376.91,82772800
11/18/2005,834.78,852.69,833.86,852.11,0.0206,642.21,140271000
11/21/2005,854.03,856.62,850.23,853.7,0.0019,381.49,78453500
11/22/2005,854.92,854.92,842.55,842.84,-0.0127,462.77,84682900
11/23/2005,842.9,846.7,841.56,846.27,0.0041,320.07,62891800
11/24/2005,845.93,851.97,845.36,847.96,0.002,362.84,67834000
11/25/2005,847.86,847.86,840.52,844.1,-0.0046,273.75,55222200
11/28/2005,845.19,845.8,838.19,840.37,-0.0044,291.45,68038000
11/29/2005,840.57,840.57,830.58,831.81,-0.0102,290.84,55899100
11/30/2005,850.67,850.67,823.8,830.41,-0.0017,356.16,64607800
12/1/2005,830.89,834.07,827.03,830.34,-0.0001,327.7,61171100
12/2/2005,829.98,830.87,818.84,820.37,-0.012,312.98,59222600
12/5/2005,819.57,819.57,793.58,795.17,-0.0307,394.99,73544500
12/6/2005,793.02,794.99,787.2,793.36,-0.0023,277.27,52935800
12/7/2005,793.36,798.73,792.9,798.73,0.0068,230.46,46001500
