date,932084.CSI_open,932084.CSI_high,932084.CSI_low,932084.CSI_close,932084.CSI_change,932084.CSI_amount,932084.CSI_volume
2005-08-02,718.43,718.43,718.43,718.43,0.0189,897.24,180637100
2005-08-03,725.97,725.97,725.97,725.97,0.0105,1561.28,308578900
2005-08-04,722.67,722.67,722.67,722.67,-0.0045,1024.25,204719000
2005-08-05,747.14,747.14,747.14,747.14,0.0339,1582.08,282229100
2005-08-08,761.06,761.06,761.06,761.06,0.0186,2120.41,350715900
2005-08-09,781.39,781.39,781.39,781.39,0.0267,1986.88,339577900
2005-08-10,786.54,786.54,786.54,786.54,0.0066,1620.48,302784700
2005-08-11,788.9,788.9,788.9,788.9,0.003,1536.98,273488400
2005-08-12,778.33,778.33,778.33,778.33,-0.0134,1795.42,321849500
2005-08-15,803.25,803.25,803.25,803.25,0.032,1532.22,255257700
2005-08-16,799.64,799.64,799.64,799.64,-0.0045,1562.94,264119700
2005-08-17,815.85,815.85,815.85,815.85,0.0203,1796.1,305831400
2005-08-18,787.56,787.56,787.56,787.56,-0.0347,2815.33,462011900
2005-08-19,799.2,799.2,799.2,799.2,0.0148,2272.12,375613300
2005-08-22,804.34,804.34,804.34,804.34,0.0064,1304.19,243646200
2005-08-23,787.01,787.01,787.01,787.01,-0.0215,1196.79,225372000
2005-08-24,797.87,797.87,797.87,797.87,0.0138,1001.36,182427000
2005-08-25,811.05,811.05,811.05,811.05,0.0165,1196.16,219560000
2005-08-26,812.94,812.94,812.94,812.94,0.0023,1461.7,262099600
2005-08-29,797.96,797.96,797.96,797.96,-0.0184,1001.89,182564800
2005-08-30,792.69,792.69,792.69,792.69,-0.0066,802.48,153949500
2005-08-31,807.63,807.63,807.63,807.63,0.0188,1111.27,206826400
2005-09-01,824.04,824.04,824.04,824.04,0.0203,1391.71,273201400
2005-09-02,834.01,834.01,834.01,834.01,0.0121,1593.58,272395700
2005-09-05,849.12,849.12,849.12,849.12,0.0181,1401.19,248385900
2005-09-06,820.06,820.06,820.06,820.06,-0.0342,1735.41,294384800
2005-09-07,834.22,834.22,834.22,834.22,0.0173,1806.22,280050400
2005-09-08,832.2,832.2,832.2,832.2,-0.0024,1917.1,297396300
2005-09-09,823.17,823.17,823.17,823.17,-0.0109,1335.72,220985500
2005-09-12,823.62,823.62,823.62,823.62,0.0005,878.04,157976000
2005-09-13,842.85,842.85,842.85,842.85,0.0233,1265.89,241377100
2005-09-14,857.19,857.19,857.19,857.19,0.017,1841.57,342790500
2005-09-15,856.09,856.09,856.09,856.09,-0.0013,1488.62,267444600
2005-09-16,851.53,851.53,851.53,851.53,-0.0053,1088.2,189721300
2005-09-19,863.46,863.46,863.46,863.46,0.014,1072.39,194602300
2005-09-20,852.99,852.99,852.99,852.99,-0.0121,1395.42,246052100
2005-09-21,840.7,840.7,840.7,840.7,-0.0144,1361.8,243321800
2005-09-22,817.84,817.84,817.84,817.84,-0.0272,1472.69,256944200
2005-09-23,797.4,797.4,797.4,797.4,-0.025,904.17,161105000
2005-09-26,801.75,801.75,801.75,801.75,0.0055,753.84,127421500
2005-09-27,786.0,786.0,786.0,786.0,-0.0196,866.2,147791200
2005-09-28,779.72,779.72,779.72,779.72,-0.008,730.64,133579600
2005-09-29,791.81,791.81,791.81,791.81,0.0155,801.12,146394900
2005-09-30,786.02,786.02,786.02,786.02,-0.0073,612.85,111695100
2005-10-10,763.53,763.53,763.53,763.53,-0.0286,511.99,96344100
2005-10-11,784.4,784.4,784.4,784.4,0.0273,738.91,133682300
2005-10-12,787.19,787.19,787.19,787.19,0.0036,815.99,137840300
2005-10-13,789.9,789.9,789.9,789.9,0.0034,904.01,143724400
2005-10-14,786.7,786.7,786.7,786.7,-0.0041,689.21,111763300
2005-10-17,790.18,790.18,790.18,790.18,0.0044,630.01,115733800
2005-10-18,803.2,803.2,803.2,803.2,0.0165,742.31,139976100
2005-10-19,799.72,799.72,799.72,799.72,-0.0043,847.4,162775800
2005-10-20,792.35,792.35,792.35,792.35,-0.0092,720.07,135820600
2005-10-21,800.82,800.82,800.82,800.82,0.0107,782.08,149522800
2005-10-24,806.78,806.78,806.78,806.78,0.0074,740.22,129809800
2005-10-25,788.55,788.55,788.55,788.55,-0.0226,666.87,119929900
2005-10-26,765.85,765.85,765.85,765.85,-0.0288,740.63,132655100
2005-10-27,760.67,760.67,760.67,760.67,-0.0068,648.57,119082300
2005-10-28,746.56,746.56,746.56,746.56,-0.0185,741.81,145762700
2005-10-31,749.18,749.18,749.18,749.18,0.0035,679.28,134256200
2005-11-01,745.9,745.9,745.9,745.9,-0.0044,658.31,128521100
2005-11-02,760.93,760.93,760.93,760.93,0.0202,981.62,185067100
2005-11-03,752.87,752.87,752.87,752.87,-0.0106,780.46,149059500
2005-11-04,756.02,756.02,756.02,756.02,0.0042,516.15,107109200
2005-11-07,763.34,763.34,763.34,763.34,0.0097,574.04,110417800
2005-11-08,767.65,767.65,767.65,767.65,0.0056,677.28,143046500
2005-11-09,763.96,763.96,763.96,763.96,-0.0048,699.91,134406600
2005-11-10,742.84,742.84,742.84,742.84,-0.0276,962.44,190171200
2005-11-11,746.89,746.89,746.89,746.89,0.0055,613.49,130982600
2005-11-14,748.34,748.34,748.34,748.34,0.0019,387.3,74985600
2005-11-15,736.68,736.68,736.68,736.68,-0.0156,463.23,91120100
2005-11-16,745.42,745.42,745.42,745.42,0.0119,485.32,98439300
2005-11-17,745.66,745.66,745.66,745.66,0.0003,514.29,99667100
2005-11-18,765.72,765.72,765.72,765.72,0.0269,1004.5,189271600
2005-11-21,766.86,766.86,766.86,766.86,0.0015,649.45,121314800
2005-11-22,750.03,750.03,750.03,750.03,-0.0219,584.68,111843800
2005-11-23,755.67,755.67,755.67,755.67,0.0075,367.04,73062800
2005-11-24,760.01,760.01,760.01,760.01,0.0057,461.54,102623500
2005-11-25,757.82,757.82,757.82,757.82,-0.0029,373.4,74595500
2005-11-28,756.81,756.81,756.81,756.81,-0.0013,400.68,72341800
2005-11-29,743.93,743.93,743.93,743.93,-0.017,436.92,82546000
2005-11-30,745.99,745.99,745.99,745.99,0.0028,475.15,95628700
2005-12-01,743.24,743.24,743.24,743.24,-0.0037,283.61,53977900
2005-12-02,735.59,735.59,735.59,735.59,-0.0103,343.46,70727200
2005-12-05,718.11,718.11,718.11,718.11,-0.0238,403.61,84616700
2005-12-06,721.44,721.44,721.44,721.44,0.0046,315.38,64059700
2005-12-07,727.36,727.36,727.36,727.36,0.0082,329.97,69931300
2005-12-08,725.03,725.03,725.03,725.03,-0.0032,321.27,66991200
2005-12-09,739.39,739.39,739.39,739.39,0.0198,489.15,96623000
2005-12-12,743.08,743.08,743.08,743.08,0.005,509.06,110038500
2005-12-13,744.07,744.07,744.07,744.07,0.0013,429.67,87780300
2005-12-14,754.5,754.5,754.5,754.5,0.014,653.71,133819200
2005-12-15,745.75,745.75,745.75,745.75,-0.0116,604.28,118276000
2005-12-16,752.98,752.98,752.98,752.98,0.0097,463.45,89528300
2005-12-19,751.13,751.13,751.13,751.13,-0.0025,382.48,78460500
2005-12-20,755.26,755.26,755.26,755.26,0.0055,401.93,84399900
2005-12-21,747.53,747.53,747.53,747.53,-0.0102,428.23,82946800
2005-12-22,750.77,750.77,750.77,750.77,0.0043,409.94,77097300
2005-12-23,759.54,759.54,759.54,759.54,0.0117,483.27,97763300
2005-12-26,768.93,768.93,768.93,768.93,0.0124,708.93,142310800
2005-12-27,769.53,769.53,769.53,769.53,0.0008,539.72,107028500
2005-12-28,772.19,772.19,772.19,772.19,0.0035,555.03,102320300
2005-12-29,786.37,786.37,786.37,786.37,0.0184,1058.39,194507100
2005-12-30,782.89,782.89,782.89,782.89,-0.0044,948.06,180352100
2006-01-04,800.18,800.18,800.18,800.18,0.0221,982.26,187273000
2006-01-05,811.55,811.55,811.55,811.55,0.0142,1293.39,251120200
2006-01-06,824.53,824.53,824.53,824.53,0.016,1719.43,321901000
2006-01-09,838.03,838.03,838.03,838.03,0.0164,1513.77,289465200
2006-01-10,845.38,845.38,845.38,845.38,0.0088,1201.57,215856000
2006-01-11,841.23,841.23,841.23,841.23,-0.0049,1577.89,334363000
2006-01-12,870.9,870.9,870.9,870.9,0.0353,1881.83,378231100
2006-01-13,873.14,873.14,873.14,873.14,0.0026,1667.02,320999400
2006-01-16,857.9,857.9,857.9,857.9,-0.0175,1456.66,277965900
2006-01-17,858.45,858.45,858.45,858.45,0.0006,909.86,169124600
2006-01-18,884.59,884.59,884.59,884.59,0.0305,1493.19,283134100
2006-01-19,889.59,889.59,889.59,889.59,0.0057,1486.86,288020700
2006-01-20,895.84,895.84,895.84,895.84,0.007,1704.25,322012900
2006-01-23,902.88,902.88,902.88,902.88,0.0079,1483.17,294723000
2006-01-24,906.05,906.05,906.05,906.05,0.0035,1530.85,292943900
2006-01-25,894.25,894.25,894.25,894.25,-0.013,1286.82,240268100
2006-02-06,907.29,907.29,907.29,907.29,0.0146,1243.77,228919500
2006-02-07,901.39,901.39,901.39,901.39,-0.0065,1600.64,305255500
2006-02-08,903.97,903.97,903.97,903.97,0.0029,1269.96,274053600
2006-02-09,891.14,891.14,891.14,891.14,-0.0142,1232.99,246602600
2006-02-10,906.45,906.45,906.45,906.45,0.0172,1200.61,219473300
2006-02-13,897.3,897.3,897.3,897.3,-0.0101,991.83,198640400
2006-02-14,905.82,905.82,905.82,905.82,0.0095,956.48,200275600
2006-02-15,905.05,905.05,905.05,905.05,-0.0009,1043.63,230050900
2006-02-16,884.79,884.79,884.79,884.79,-0.0224,1132.0,241164700
2006-02-17,875.48,875.48,875.48,875.48,-0.0105,910.64,182866800
2006-02-20,864.14,864.14,864.14,864.14,-0.013,833.26,165007600
2006-02-21,886.07,886.07,886.07,886.07,0.0254,1034.71,214126600
2006-02-22,880.2,880.2,880.2,880.2,-0.0066,1107.39,232516100
2006-02-23,876.65,876.65,876.65,876.65,-0.004,677.01,144758900
2006-02-24,883.02,883.02,883.02,883.02,0.0073,903.48,179727600
2006-02-27,880.55,880.55,880.55,880.55,-0.0028,678.81,135002100
2006-02-28,886.58,886.58,886.58,886.58,0.0068,815.69,163634400
2006-03-01,896.73,896.73,896.73,896.73,0.0114,1092.82,223180300
2006-03-02,876.38,876.38,876.38,876.38,-0.0227,958.16,195299200
2006-03-03,873.5,873.5,873.5,873.5,-0.0033,792.13,169644900
2006-03-06,862.15,862.15,862.15,862.15,-0.013,644.66,125824000
2006-03-07,838.06,838.06,838.06,838.06,-0.0279,730.09,150376800
2006-03-08,838.67,838.67,838.67,838.67,0.0007,660.81,140125600
2006-03-09,824.04,824.04,824.04,824.04,-0.0174,745.9,134401200
2006-03-10,830.93,830.93,830.93,830.93,0.0084,669.25,136370400
2006-03-13,835.3,835.3,835.3,835.3,0.0053,555.56,106347400
2006-03-14,835.9,835.9,835.9,835.9,0.0007,542.72,98526000
2006-03-15,847.72,847.72,847.72,847.72,0.0141,820.77,167469300
2006-03-16,846.72,846.72,846.72,846.72,-0.0012,755.83,147709600
2006-03-17,845.17,845.17,845.17,845.17,-0.0018,817.84,177110100
2006-03-20,855.51,855.51,855.51,855.51,0.0122,791.96,171278600
2006-03-21,860.85,860.85,860.85,860.85,0.0062,1056.32,229541600
2006-03-22,869.11,869.11,869.11,869.11,0.0096,878.9,204629600
2006-03-23,874.99,874.99,874.99,874.99,0.0068,1237.84,275724200
2006-03-24,861.96,861.96,861.96,861.96,-0.0149,990.05,205588900
2006-03-27,868.85,868.85,868.85,868.85,0.008,805.01,184519600
2006-03-28,870.72,870.72,870.72,870.72,0.0022,784.18,175967100
2006-03-29,874.76,874.76,874.76,874.76,0.0046,1062.66,228507600
2006-03-30,866.0,866.0,866.0,866.0,-0.01,888.73,172992300
2006-03-31,871.89,871.89,871.89,871.89,0.0068,946.76,189537600
2006-04-03,882.41,882.41,882.41,882.41,0.0121,1075.61,220024800
2006-04-04,898.07,898.07,898.07,898.07,0.0177,1578.4,313001400
2006-04-05,908.28,908.28,908.28,908.28,0.0114,1543.8,294555800
2006-04-06,920.84,920.84,920.84,920.84,0.0138,2054.92,439629000
2006-04-07,941.43,941.43,941.43,941.43,0.0224,2149.71,421208700
2006-04-10,960.1,960.1,960.1,960.1,0.0198,2006.69,388806400
2006-04-11,956.79,956.79,956.79,956.79,-0.0034,1724.97,320597100
2006-04-12,950.79,950.79,950.79,950.79,-0.0063,1209.9,257473500
2006-04-13,924.33,924.33,924.33,924.33,-0.0278,1429.92,285057900
2006-04-14,941.18,941.18,941.18,941.18,0.0182,1002.91,213321900
2006-04-17,951.88,951.88,951.88,951.88,0.0114,1388.66,279535700
2006-04-18,947.54,947.54,947.54,947.54,-0.0046,1066.08,226627200
2006-04-19,950.52,950.52,950.52,950.52,0.0031,1189.17,231948700
2006-04-20,942.93,942.93,942.93,942.93,-0.008,1349.56,243044500
2006-04-21,953.72,953.72,953.72,953.72,0.0114,1718.5,322928600
2006-04-24,951.64,951.64,951.64,951.64,-0.0022,2226.32,420698900
2006-04-25,953.73,953.73,953.73,953.73,0.0022,1755.78,342903400
2006-04-26,965.22,965.22,965.22,965.22,0.012,2034.65,361007500
2006-04-27,970.67,970.67,970.67,970.67,0.0056,1812.12,341889800
2006-04-28,977.43,977.43,977.43,977.43,0.007,1577.13,313796600
2006-05-08,1007.39,1007.39,1007.39,1007.39,0.0307,1854.78,337973900
2006-05-09,1037.82,1037.82,1037.82,1037.82,0.0302,2768.47,528222700
2006-05-10,1048.59,1048.59,1048.59,1048.59,0.0104,2796.65,512620800
2006-05-11,1029.29,1029.29,1029.29,1029.29,-0.0184,2960.83,525978000
2006-05-12,1079.03,1079.03,1079.03,1079.03,0.0483,3361.59,560955200
2006-05-15,1138.84,1138.84,1138.84,1138.84,0.0554,4565.88,734073300
2006-05-16,1132.95,1132.95,1132.95,1132.95,-0.0052,5357.43,770099000
2006-05-17,1138.84,1138.84,1138.84,1138.84,0.0052,3902.8,621632300
2006-05-18,1155.6,1155.6,1155.6,1155.6,0.0147,3040.94,510592300
2006-05-19,1178.6,1178.6,1178.6,1178.6,0.0199,3131.8,475218000
2006-05-22,1195.72,1195.72,1195.72,1195.72,0.0145,3491.44,569021100
2006-05-23,1127.47,1127.47,1127.47,1127.47,-0.0571,2982.82,486491700
2006-05-24,1098.17,1098.17,1098.17,1098.17,-0.026,2646.3,436515600
2006-05-25,1110.14,1110.14,1110.14,1110.14,0.0109,1674.32,303984500
2006-05-26,1135.48,1135.48,1135.48,1135.48,0.0228,1927.59,328476400
2006-05-29,1165.68,1165.68,1165.68,1165.68,0.0266,2331.9,383994600
2006-05-30,1170.12,1170.12,1170.12,1170.12,0.0038,2356.08,387415600
2006-05-31,1153.17,1153.17,1153.17,1153.17,-0.0145,2480.84,426939900
2006-06-01,1199.89,1199.89,1199.89,1199.89,0.0405,3027.49,506194300
2006-06-02,1215.04,1215.04,1215.04,1215.04,0.0126,4192.39,687631300
2006-06-05,1235.14,1235.14,1235.14,1235.14,0.0165,3167.79,580093900
2006-06-06,1226.34,1226.34,1226.34,1226.34,-0.0071,2696.15,468124500
2006-06-07,1127.23,1127.23,1127.23,1127.23,-0.0808,3016.11,518520800
2006-06-08,1122.18,1122.18,1122.18,1122.18,-0.0045,2290.38,455127800
2006-06-09,1091.09,1091.09,1091.09,1091.09,-0.0277,1962.89,363507500
2006-06-12,1096.07,1096.07,1096.07,1096.07,0.0046,1099.32,203092900
2006-06-13,1108.08,1108.08,1108.08,1108.08,0.011,1506.56,339475300
2006-06-14,1095.52,1095.52,1095.52,1095.52,-0.0113,1318.81,284900200
2006-06-15,1097.83,1097.83,1097.83,1097.83,0.0021,1251.21,233941100
2006-06-16,1129.63,1129.63,1129.63,1129.63,0.029,1611.77,297834700
2006-06-19,1145.87,1145.87,1145.87,1145.87,0.0144,1673.56,308534000
2006-06-20,1153.05,1153.05,1153.05,1153.05,0.0063,1584.45,309449200
2006-06-21,1144.1,1144.1,1144.1,1144.1,-0.0078,1781.56,392149300
2006-06-22,1138.97,1138.97,1138.97,1138.97,-0.0045,1421.38,319978100
2006-06-23,1167.01,1167.01,1167.01,1167.01,0.0246,1932.48,343913500
2006-06-26,1194.55,1194.55,1194.55,1194.55,0.0236,2197.71,338653900
2006-06-27,1190.93,1190.93,1190.93,1190.93,-0.003,1764.86,308650000
2006-06-28,1190.42,1190.42,1190.42,1190.42,-0.0004,1612.28,314779400
2006-06-29,1211.23,1211.23,1211.23,1211.23,0.0175,2279.96,414153300
2006-06-30,1206.1,1206.1,1206.1,1206.1,-0.0042,1879.95,329857100
2006-07-03,1231.22,1231.22,1231.22,1231.22,0.0208,2339.37,381028100
2006-07-04,1222.03,1222.03,1222.03,1222.03,-0.0075,2383.85,428207000
2006-07-05,1228.69,1228.69,1228.69,1228.69,0.0054,2504.39,397008500
2006-07-06,1264.2,1264.2,1264.2,1264.2,0.0289,3085.86,455983500
2006-07-07,1249.96,1249.96,1249.96,1249.96,-0.0113,2366.78,372519800
2006-07-10,1250.12,1250.12,1250.12,1250.12,0.0001,1931.48,299902500
2006-07-11,1255.73,1255.73,1255.73,1255.73,0.0045,1884.27,318655800
2006-07-12,1245.95,1245.95,1245.95,1245.95,-0.0078,2389.27,359529700
2006-07-13,1148.33,1148.33,1148.33,1148.33,-0.0783,3102.22,493126700
