date,932086.CSI_open,932086.CSI_high,932086.CSI_low,932086.CSI_close,932086.CSI_change,932086.CSI_amount,932086.CSI_volume
2005-05-23,840.78,840.78,840.78,840.78,-0.0169,248.87,49390400
2005-05-24,830.14,830.14,830.14,830.14,-0.0127,389.44,74156400
2005-05-25,834.56,834.56,834.56,834.56,0.0053,262.18,51598400
2005-05-26,826.18,826.18,826.18,826.18,-0.01,237.83,48282800
2005-05-27,819.07,819.07,819.07,819.07,-0.0086,350.13,65721200
2005-05-30,823.12,823.12,823.12,823.12,0.0049,335.24,66368300
2005-05-31,828.7,828.7,828.7,828.7,0.0068,408.3,78087000
2005-06-01,813.65,813.65,813.65,813.65,-0.0182,336.51,67392100
2005-06-02,795.2,795.2,795.2,795.2,-0.0227,372.33,72925300
2005-06-03,790.23,790.23,790.23,790.23,-0.0063,279.21,58113500
2005-06-06,807.78,807.78,807.78,807.78,0.0222,355.93,70703900
2005-06-07,807.64,807.64,807.64,807.64,-0.0002,505.55,100288700
2005-06-08,874.59,874.59,874.59,874.59,0.0829,1790.31,313056400
2005-06-09,887.09,887.09,887.09,887.09,0.0143,2048.82,356169300
2005-06-10,869.34,869.34,869.34,869.34,-0.02,1415.72,240920000
2005-06-13,863.61,863.61,863.61,863.61,-0.0066,641.03,116694700
2005-06-14,857.78,857.78,857.78,857.78,-0.0068,709.72,124109700
2005-06-15,842.63,842.63,842.63,842.63,-0.0177,506.54,93478200
2005-06-16,864.53,864.53,864.53,864.53,0.026,866.3,139081000
2005-06-17,874.86,874.86,874.86,874.86,0.0119,1078.81,178786000
2005-06-20,891.42,891.42,891.42,891.42,0.0189,588.54,122900500
2005-06-21,887.49,887.49,887.49,887.49,-0.0044,428.39,96377800
2005-06-22,887.67,887.67,887.67,887.67,0.0002,297.07,63243600
2005-06-23,878.39,878.39,878.39,878.39,-0.0105,254.49,58418600
2005-06-24,885.85,885.85,885.85,885.85,0.0085,237.33,50845000
2005-06-27,898.69,898.69,898.69,898.69,0.0145,529.7,116620600
2005-06-28,892.68,892.68,892.68,892.68,-0.0067,288.08,59128400
2005-06-29,889.12,889.12,889.12,889.12,-0.004,234.1,49349700
2005-06-30,872.56,872.56,872.56,872.56,-0.0186,315.8,66128000
2005-07-01,856.41,856.41,856.41,856.41,-0.0185,390.98,92658800
2005-07-04,854.38,854.38,854.38,854.38,-0.0024,286.03,71617700
2005-07-05,854.56,854.56,854.56,854.56,0.0002,1245.34,173994800
2005-07-06,849.1,849.1,849.1,849.1,-0.0064,462.35,80995600
2005-07-07,851.49,851.49,851.49,851.49,0.0028,286.22,54885500
2005-07-08,840.07,840.07,840.07,840.07,-0.0134,304.16,60073500
2005-07-11,838.7,838.7,838.7,838.7,-0.0016,312.71,63883500
2005-07-12,856.62,856.62,856.62,856.62,0.0214,914.32,170221000
2005-07-13,850.93,850.93,850.93,850.93,-0.0066,441.81,90474300
2005-07-14,847.86,847.86,847.86,847.86,-0.0036,629.1,118559300
2005-07-15,835.68,835.68,835.68,835.68,-0.0144,416.7,90155100
2005-07-18,825.67,825.67,825.67,825.67,-0.012,310.07,67225300
2005-07-19,824.12,824.12,824.12,824.12,-0.0019,368.25,85985000
2005-07-20,832.59,832.59,832.59,832.59,0.0103,386.52,72648500
2005-07-21,842.42,842.42,842.42,842.42,0.0118,502.17,86792100
2005-07-22,856.81,856.81,856.81,856.81,0.0171,663.65,152354200
2005-07-25,858.96,858.96,858.96,858.96,0.0025,348.66,74198200
2005-07-26,871.04,871.04,871.04,871.04,0.0141,826.78,181570700
2005-07-27,879.46,879.46,879.46,879.46,0.0097,561.25,133507000
2005-07-28,875.36,875.36,875.36,875.36,-0.0047,676.99,161091100
2005-07-29,872.85,872.85,872.85,872.85,-0.0029,536.41,120849800
2005-08-01,875.05,875.05,875.05,875.05,0.0025,420.85,94717600
2005-08-02,885.21,885.21,885.21,885.21,0.0116,616.22,154376400
2005-08-03,888.55,888.55,888.55,888.55,0.0038,753.65,194125800
2005-08-04,886.32,886.32,886.32,886.32,-0.0025,415.91,111263100
2005-08-05,899.02,899.02,899.02,899.02,0.0143,582.52,141375900
2005-08-08,903.23,903.23,903.23,903.23,0.0047,716.92,172154700
2005-08-09,904.35,904.35,904.35,904.35,0.0012,709.69,157885200
2005-08-10,913.98,913.98,913.98,913.98,0.0106,759.89,172090600
2005-08-11,927.12,927.12,927.12,927.12,0.0144,1185.1,266556100
2005-08-12,919.94,919.94,919.94,919.94,-0.0077,1186.49,283393500
2005-08-15,964.76,964.76,964.76,964.76,0.0487,2263.91,358090300
2005-08-16,953.58,953.58,953.58,953.58,-0.0116,1459.79,270428100
2005-08-17,963.11,963.11,963.11,963.11,0.01,1221.4,239378400
2005-08-18,930.86,930.86,930.86,930.86,-0.0335,1568.56,303361500
2005-08-19,931.3,931.3,931.3,931.3,0.0005,916.75,192822900
2005-08-22,942.04,942.04,942.04,942.04,0.0115,1526.4,323108200
2005-08-23,936.98,936.98,936.98,936.98,-0.0054,787.25,153948700
2005-08-24,939.85,939.85,939.85,939.85,0.0031,678.47,133884000
2005-08-25,941.68,941.68,941.68,941.68,0.0019,1049.16,228121700
2005-08-26,934.89,934.89,934.89,934.89,-0.0072,633.71,134164300
2005-08-29,931.07,931.07,931.07,931.07,-0.0041,655.21,146848600
2005-08-30,931.48,931.48,931.48,931.48,0.0004,513.82,110150900
2005-08-31,945.19,945.19,945.19,945.19,0.0147,620.43,129875600
2005-09-01,956.33,956.33,956.33,956.33,0.0118,966.45,199269900
2005-09-02,959.23,959.23,959.23,959.23,0.003,681.37,143675800
2005-09-05,962.38,962.38,962.38,962.38,0.0033,587.91,126908400
2005-09-06,948.67,948.67,948.67,948.67,-0.0142,724.86,157131800
2005-09-07,957.31,957.31,957.31,957.31,0.0091,736.66,158737600
2005-09-08,955.12,955.12,955.12,955.12,-0.0023,848.67,172694800
2005-09-09,949.77,949.77,949.77,949.77,-0.0056,699.43,137467200
2005-09-12,944.25,944.25,944.25,944.25,-0.0058,526.06,103921300
2005-09-13,956.83,956.83,956.83,956.83,0.0133,752.04,147893100
2005-09-14,963.55,963.55,963.55,963.55,0.007,1049.01,202321100
2005-09-15,969.27,969.27,969.27,969.27,0.0059,1064.11,208135500
2005-09-16,965.62,965.62,965.62,965.62,-0.0038,846.19,181238600
2005-09-19,971.69,971.69,971.69,971.69,0.0063,899.27,176658800
2005-09-20,965.91,965.91,965.91,965.91,-0.0059,1089.39,215610400
2005-09-21,951.89,951.89,951.89,951.89,-0.0145,757.2,159827100
2005-09-22,934.63,934.63,934.63,934.63,-0.0181,805.98,164551000
2005-09-23,926.74,926.74,926.74,926.74,-0.0084,461.59,96260100
2005-09-26,928.24,928.24,928.24,928.24,0.0016,382.45,80406500
2005-09-27,915.56,915.56,915.56,915.56,-0.0137,538.55,116572300
2005-09-28,913.41,913.41,913.41,913.41,-0.0023,440.27,91554600
2005-09-29,922.36,922.36,922.36,922.36,0.0098,538.7,112877300
2005-09-30,922.49,922.49,922.49,922.49,0.0001,300.97,65537400
2005-10-10,916.92,916.92,916.92,916.92,-0.006,309.43,65202000
2005-10-11,928.31,928.31,928.31,928.31,0.0124,337.96,71858400
2005-10-12,921.94,921.94,921.94,921.94,-0.0069,768.35,155555600
2005-10-13,913.37,913.37,913.37,913.37,-0.0093,556.15,110451800
2005-10-14,896.62,896.62,896.62,896.62,-0.0183,511.18,100450900
2005-10-17,886.41,886.41,886.41,886.41,-0.0114,460.54,99471400
2005-10-18,889.51,889.51,889.51,889.51,0.0035,582.96,125217900
2005-10-19,883.3,883.3,883.3,883.3,-0.007,608.17,140342800
2005-10-20,880.31,880.31,880.31,880.31,-0.0034,457.12,100798200
2005-10-21,877.91,877.91,877.91,877.91,-0.0027,456.53,96257700
2005-10-24,878.59,878.59,878.59,878.59,0.0008,367.07,75348700
2005-10-25,867.6,867.6,867.6,867.6,-0.0125,475.6,96334100
2005-10-26,853.15,853.15,853.15,853.15,-0.0167,468.06,103076500
2005-10-27,857.73,857.73,857.73,857.73,0.0054,402.47,84212900
2005-10-28,851.69,851.69,851.69,851.69,-0.007,438.31,92517500
2005-10-31,861.08,861.08,861.08,861.08,0.011,545.78,140431400
2005-11-01,852.28,852.28,852.28,852.28,-0.0102,384.03,83556000
2005-11-02,861.41,861.41,861.41,861.41,0.0107,479.1,106740000
2005-11-03,856.91,856.91,856.91,856.91,-0.0052,461.38,115150200
2005-11-04,862.19,862.19,862.19,862.19,0.0062,417.04,93796800
2005-11-07,863.2,863.2,863.2,863.2,0.0012,282.3,67959000
2005-11-08,862.98,862.98,862.98,862.98,-0.0003,309.64,70584100
2005-11-09,855.03,855.03,855.03,855.03,-0.0092,616.83,134541700
2005-11-10,837.45,837.45,837.45,837.45,-0.0206,609.13,147144100
2005-11-11,834.14,834.14,834.14,834.14,-0.004,382.59,89026600
2005-11-14,834.2,834.2,834.2,834.2,0.0001,247.06,57041800
2005-11-15,829.36,829.36,829.36,829.36,-0.0058,295.66,67950000
2005-11-16,835.76,835.76,835.76,835.76,0.0077,322.41,79254100
2005-11-17,836.13,836.13,836.13,836.13,0.0004,280.02,73259200
2005-11-18,854.15,854.15,854.15,854.15,0.0216,627.55,148098300
2005-11-21,856.61,856.61,856.61,856.61,0.0029,321.45,77053300
2005-11-22,841.54,841.54,841.54,841.54,-0.0176,270.21,63013400
2005-11-23,845.53,845.53,845.53,845.53,0.0047,202.55,48212500
2005-11-24,854.45,854.45,854.45,854.45,0.0105,391.56,79201000
2005-11-25,858.28,858.28,858.28,858.28,0.0045,292.78,60574700
2005-11-28,858.99,858.99,858.99,858.99,0.0008,403.09,75430600
2005-11-29,846.87,846.87,846.87,846.87,-0.0141,321.95,68665400
2005-11-30,848.55,848.55,848.55,848.55,0.002,259.21,55434800
2005-12-01,844.62,844.62,844.62,844.62,-0.0046,234.54,50159800
2005-12-02,843.19,843.19,843.19,843.19,-0.0017,295.16,63390500
2005-12-05,835.89,835.89,835.89,835.89,-0.0087,290.1,65239400
2005-12-06,839.53,839.53,839.53,839.53,0.0044,282.43,58915300
2005-12-07,846.3,846.3,846.3,846.3,0.0081,356.28,69965800
2005-12-08,846.85,846.85,846.85,846.85,0.0006,383.18,76283600
2005-12-09,858.99,858.99,858.99,858.99,0.0143,453.94,94584400
2005-12-12,858.96,858.96,858.96,858.96,0.0,407.37,88035600
2005-12-13,858.41,858.41,858.41,858.41,-0.0006,435.41,88440000
2005-12-14,865.1,865.1,865.1,865.1,0.0078,672.47,125774500
2005-12-15,862.79,862.79,862.79,862.79,-0.0027,695.17,136850000
2005-12-16,866.59,866.59,866.59,866.59,0.0044,430.47,83179300
2005-12-19,866.04,866.04,866.04,866.04,-0.0006,455.45,92589900
2005-12-20,867.64,867.64,867.64,867.64,0.0018,427.48,84893500
2005-12-21,859.81,859.81,859.81,859.81,-0.009,481.29,101559300
2005-12-22,867.79,867.79,867.79,867.79,0.0093,475.69,95343700
2005-12-23,871.7,871.7,871.7,871.7,0.0045,573.03,107915200
2005-12-26,875.76,875.76,875.76,875.76,0.0047,671.83,135062700
2005-12-27,871.49,871.49,871.49,871.49,-0.0049,698.99,135256100
2005-12-28,871.96,871.96,871.96,871.96,0.0005,637.1,120417000
2005-12-29,881.7,881.7,881.7,881.7,0.0112,879.26,165849300
2005-12-30,868.51,868.51,868.51,868.51,-0.015,619.62,120574200
2006-01-04,877.31,877.31,877.31,877.31,0.0101,1003.98,183618200
2006-01-05,889.54,889.54,889.54,889.54,0.0139,1311.94,240248500
2006-01-06,901.8,901.8,901.8,901.8,0.0138,1711.03,313151900
2006-01-09,905.58,905.58,905.58,905.58,0.0042,1212.62,227797900
2006-01-10,901.42,901.42,901.42,901.42,-0.0046,1278.24,233743700
2006-01-11,894.56,894.56,894.56,894.56,-0.0076,1251.75,237691200
2006-01-12,903.33,903.33,903.33,903.33,0.0098,1102.48,213058300
2006-01-13,896.99,896.99,896.99,896.99,-0.007,1096.42,211416400
2006-01-16,879.97,879.97,879.97,879.97,-0.019,1016.99,190589200
2006-01-17,878.09,878.09,878.09,878.09,-0.0021,824.43,150066300
2006-01-18,890.56,890.56,890.56,890.56,0.0142,882.52,168138500
2006-01-19,894.13,894.13,894.13,894.13,0.004,1227.84,258546500
2006-01-20,902.29,902.29,902.29,902.29,0.0091,1545.84,301330100
2006-01-23,900.04,900.04,900.04,900.04,-0.0025,1059.05,215245900
2006-01-24,889.54,889.54,889.54,889.54,-0.0117,1215.84,230752700
2006-01-25,888.52,888.52,888.52,888.52,-0.0011,1024.01,202927600
2006-02-06,904.93,904.93,904.93,904.93,0.0185,1044.76,213137100
2006-02-07,910.99,910.99,910.99,910.99,0.0067,1507.79,302346500
2006-02-08,924.54,924.54,924.54,924.54,0.0149,1641.05,315887200
2006-02-09,907.47,907.47,907.47,907.47,-0.0185,1090.45,212395000
2006-02-10,919.78,919.78,919.78,919.78,0.0136,990.3,201959700
2006-02-13,918.5,918.5,918.5,918.5,-0.0014,905.25,182215900
2006-02-14,919.9,919.9,919.9,919.9,0.0015,770.11,150876400
2006-02-15,915.7,915.7,915.7,915.7,-0.0046,1026.76,202359100
2006-02-16,894.99,894.99,894.99,894.99,-0.0226,1072.54,216886600
2006-02-17,891.19,891.19,891.19,891.19,-0.0042,639.7,132887100
2006-02-20,887.24,887.24,887.24,887.24,-0.0044,506.56,104822100
2006-02-21,898.31,898.31,898.31,898.31,0.0125,656.32,132558800
2006-02-22,895.43,895.43,895.43,895.43,-0.0032,950.17,181696700
2006-02-23,895.51,895.51,895.51,895.51,0.0001,736.71,162155600
2006-02-24,902.4,902.4,902.4,902.4,0.0077,763.82,163816800
2006-02-27,901.67,901.67,901.67,901.67,-0.0008,841.78,182879100
2006-02-28,899.24,899.24,899.24,899.24,-0.0027,686.03,145084800
2006-03-01,905.51,905.51,905.51,905.51,0.007,866.26,188474700
2006-03-02,891.07,891.07,891.07,891.07,-0.0159,917.1,198504200
2006-03-03,898.42,898.42,898.42,898.42,0.0082,868.89,175260000
2006-03-06,891.06,891.06,891.06,891.06,-0.0082,494.52,113964800
2006-03-07,870.5,870.5,870.5,870.5,-0.0231,798.04,179499900
2006-03-08,864.1,864.1,864.1,864.1,-0.0074,675.91,151612800
2006-03-09,864.6,864.6,864.6,864.6,0.0006,340.68,80594600
2006-03-10,863.71,863.71,863.71,863.71,-0.001,331.01,75062400
2006-03-13,865.08,865.08,865.08,865.08,0.0016,402.61,95945300
2006-03-14,866.8,866.8,866.8,866.8,0.002,416.61,97063500
2006-03-15,873.64,873.64,873.64,873.64,0.0079,505.73,110206800
2006-03-16,869.47,869.47,869.47,869.47,-0.0048,414.07,96560900
2006-03-17,864.12,864.12,864.12,864.12,-0.0062,491.61,112349700
2006-03-20,878.49,878.49,878.49,878.49,0.0166,644.28,132564100
2006-03-21,874.87,874.87,874.87,874.87,-0.0041,602.5,129914300
2006-03-22,875.87,875.87,875.87,875.87,0.0011,560.03,126217700
2006-03-23,876.9,876.9,876.9,876.9,0.0012,753.72,161373800
2006-03-24,867.81,867.81,867.81,867.81,-0.0104,608.52,130765100
2006-03-27,870.89,870.89,870.89,870.89,0.0035,399.17,94775700
2006-03-28,871.93,871.93,871.93,871.93,0.0012,546.67,120235200
2006-03-29,875.93,875.93,875.93,875.93,0.0046,892.66,195224600
2006-03-30,867.3,867.3,867.3,867.3,-0.0099,685.22,152507900
2006-03-31,866.11,866.11,866.11,866.11,-0.0014,622.44,139603700
2006-04-03,878.86,878.86,878.86,878.86,0.0147,1328.37,258886400
2006-04-04,897.37,897.37,897.37,897.37,0.0211,1928.44,400605100
2006-04-05,900.81,900.81,900.81,900.81,0.0038,1626.87,326439700
2006-04-06,894.21,894.21,894.21,894.21,-0.0073,1420.58,313752900
2006-04-07,898.07,898.07,898.07,898.07,0.0043,1394.06,300881400
2006-04-10,910.32,910.32,910.32,910.32,0.0136,1267.31,283796400
2006-04-11,914.99,914.99,914.99,914.99,0.0051,1579.2,337333700
2006-04-12,910.12,910.12,910.12,910.12,-0.0053,1161.93,263941300
2006-04-13,894.42,894.42,894.42,894.42,-0.0173,1112.47,248502700
2006-04-14,905.33,905.33,905.33,905.33,0.0122,1003.52,217267900
2006-04-17,911.36,911.36,911.36,911.36,0.0067,1373.65,291259300
2006-04-18,911.68,911.68,911.68,911.68,0.0004,1125.55,245629000
2006-04-19,913.67,913.67,913.67,913.67,0.0022,1655.1,365196300
2006-04-20,899.61,899.61,899.61,899.61,-0.0154,1256.04,268255800
2006-04-21,909.15,909.15,909.15,909.15,0.0106,1347.32,281100000
2006-04-24,901.35,901.35,901.35,901.35,-0.0086,1746.57,379246700
2006-04-25,891.16,891.16,891.16,891.16,-0.0113,1339.03,300525900
2006-04-26,910.67,910.67,910.67,910.67,0.0219,1781.34,387362400
2006-04-27,909.47,909.47,909.47,909.47,-0.0013,1298.11,279641300
2006-04-28,916.86,916.86,916.86,916.86,0.0081,1366.14,311612000
2006-05-08,973.42,973.42,973.42,973.42,0.0617,3496.35,691913700
2006-05-09,1001.99,1001.99,1001.99,1001.99,0.0294,4052.56,822237400
2006-05-10,1002.56,1002.56,1002.56,1002.56,0.0006,3058.86,623989900
2006-05-11,993.92,993.92,993.92,993.92,-0.0086,2915.77,591265900
2006-05-12,1026.63,1026.63,1026.63,1026.63,0.0329,2975.26,601177200
2006-05-15,1081.66,1081.66,1081.66,1081.66,0.0536,4744.15,896825700
2006-05-16,1069.17,1069.17,1069.17,1069.17,-0.0115,5068.25,938233900
2006-05-17,1100.54,1100.54,1100.54,1100.54,0.0293,4106.37,724250400
2006-05-18,1071.23,1071.23,1071.23,1071.23,-0.0266,3121.72,575322400
2006-05-19,1085.5,1085.5,1085.5,1085.5,0.0133,2893.31,542042700
2006-05-22,1101.41,1101.41,1101.41,1101.41,0.0147,3359.29,642780000
2006-05-23,1061.88,1061.88,1061.88,1061.88,-0.0359,2815.07,543670500
2006-05-24,1053.84,1053.84,1053.84,1053.84,-0.0076,2154.36,419100400
2006-05-25,1051.35,1051.35,1051.35,1051.35,-0.0024,1633.63,316172300
2006-05-26,1060.85,1060.85,1060.85,1060.85,0.009,1500.65,284818700
2006-05-29,1080.18,1080.18,1080.18,1080.18,0.0182,2252.95,414663200
2006-05-30,1086.39,1086.39,1086.39,1086.39,0.0057,2191.0,411496600
2006-05-31,1076.65,1076.65,1076.65,1076.65,-0.009,2417.3,456772700
2006-06-01,1112.18,1112.18,1112.18,1112.18,0.033,3212.25,620478000
2006-06-02,1099.27,1099.27,1099.27,1099.27,-0.0116,3376.83,618544100
2006-06-05,1116.51,1116.51,1116.51,1116.51,0.0157,2834.47,513144900
2006-06-06,1109.74,1109.74,1109.74,1109.74,-0.0061,2185.23,403769100
2006-06-07,1033.79,1033.79,1033.79,1033.79,-0.0684,2385.43,456890200
2006-06-08,1049.59,1049.59,1049.59,1049.59,0.0153,2291.65,427687200
2006-06-09,1025.63,1025.63,1025.63,1025.63,-0.0228,1700.32,326940400
2006-06-12,1027.04,1027.04,1027.04,1027.04,0.0014,1133.71,216854400
2006-06-13,1029.24,1029.24,1029.24,1029.24,0.0021,811.49,157246900
2006-06-14,1031.79,1031.79,1031.79,1031.79,0.0025,952.0,179883500
2006-06-15,1029.17,1029.17,1029.17,1029.17,-0.0025,679.06,132810100
2006-06-16,1042.41,1042.41,1042.41,1042.41,0.0129,946.14,182962500
2006-06-19,1050.44,1050.44,1050.44,1050.44,0.0077,1036.76,198460000
2006-06-20,1052.97,1052.97,1052.97,1052.97,0.0024,1047.08,191817600
2006-06-21,1046.92,1046.92,1046.92,1046.92,-0.0057,1018.17,189199500
2006-06-22,1042.75,1042.75,1042.75,1042.75,-0.004,841.25,163037100
2006-06-23,1045.15,1045.15,1045.15,1045.15,0.0023,831.86,158666000
2006-06-26,1058.0,1058.0,1058.0,1058.0,0.0123,1286.34,240263100
2006-06-27,1060.76,1060.76,1060.76,1060.76,0.0026,1118.66,215980900
2006-06-28,1069.95,1069.95,1069.95,1069.95,0.0087,1225.73,232224400
2006-06-29,1095.36,1095.36,1095.36,1095.36,0.0237,2229.09,417483000
2006-06-30,1100.11,1100.11,1100.11,1100.11,0.0043,2229.64,414802500
2006-07-03,1106.98,1106.98,1106.98,1106.98,0.0062,1522.66,288372700
2006-07-04,1095.62,1095.62,1095.62,1095.62,-0.0103,1879.08,350338800
2006-07-05,1082.61,1082.61,1082.61,1082.61,-0.0119,1565.12,291049100
2006-07-06,1101.59,1101.59,1101.59,1101.59,0.0175,1846.96,346414400
2006-07-07,1092.42,1092.42,1092.42,1092.42,-0.0083,1681.28,305180700
2006-07-10,1093.12,1093.12,1093.12,1093.12,0.0006,1170.06,223012900
2006-07-11,1094.08,1094.08,1094.08,1094.08,0.0009,1397.65,265751200
2006-07-12,1092.71,1092.71,1092.71,1092.71,-0.0013,1836.52,353049600
2006-07-13,1039.45,1039.45,1039.45,1039.45,-0.0487,2156.15,427992000
2006-07-14,1047.38,1047.38,1047.38,1047.38,0.0076,1237.12,250628700
2006-07-17,1059.95,1059.95,1059.95,1059.95,0.012,1010.84,206055400
2006-07-18,1064.82,1064.82,1064.82,1064.82,0.0046,1098.73,228788700
2006-07-19,1044.56,1044.56,1044.56,1044.56,-0.019,1065.61,220088900
